"Benchmark";"Mode";"Threads";"Samples";"Score";"Score Error (99,9%)";"Unit";"HashTable";"Key";"RandomKeys";"Size";"UseCapacity"
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;105,676148;40,103565;"ns/op";NonBlocking;Int;true;1448;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;101,491391;5,828658;"ns/op";NonBlocking;Int;true;1625;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;165,355231;38,640825;"ns/op";NonBlocking;Int;true;1825;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;134,523673;10,717329;"ns/op";NonBlocking;Int;true;2048;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;138,381277;32,460662;"ns/op";NonBlocking;Int;true;2299;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;129,483100;16,821188;"ns/op";NonBlocking;Int;true;2580;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;126,763161;35,358187;"ns/op";NonBlocking;Int;true;2896;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;106,759379;3,564057;"ns/op";NonBlocking;Int;true;3251;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;174,364353;29,875796;"ns/op";NonBlocking;Int;true;3649;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;152,391358;30,179339;"ns/op";NonBlocking;Int;true;4096;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;143,602721;14,137979;"ns/op";NonBlocking;Int;true;4598;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;136,326638;4,339373;"ns/op";NonBlocking;Int;true;5161;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;196,411649;3,008706;"ns/op";NonBlocking;Int;true;5793;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;183,801286;8,203643;"ns/op";NonBlocking;Int;true;6502;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;157,388506;7,510989;"ns/op";NonBlocking;Int;true;7298;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;158,138969;21,176747;"ns/op";NonBlocking;Int;true;8192;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;143,867057;4,871613;"ns/op";NonBlocking;Int;true;9195;false
