Benchmark;Mode;Threads;Samples;Score;Score Error (99,9%);Unit;HashTable;Key;RandomKeys;Size;UseCapacity
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;48,033194;36,485336;B/op;ConcurrentV7;Int;true;8192000;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;39,5728;14,375677;B/op;ConcurrentV7;Int;true;9195000;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;38,504804;11,665096;B/op;ConcurrentV7;Int;true;10321000;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;37,81516;0,028086;B/op;ConcurrentV7;Int;true;11585000;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;53,157;50,928923;B/op;ConcurrentV7;Int;true;13004000;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;50,975592;64,535846;B/op;ConcurrentV7;Int;true;14596000;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;48,115672;24,229113;B/op;ConcurrentV7;Int;true;16384000;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;94,929546;0,005219;B/op;NonBlocking;Int;true;1024;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;89,225481;0,007092;B/op;NonBlocking;Int;true;1149;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;81,060356;0,003991;B/op;NonBlocking;Int;true;1290;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;70,491658;0,008041;B/op;NonBlocking;Int;true;1448;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;65,422826;0,0008;B/op;NonBlocking;Int;true;1625;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;126,724409;0,007494;B/op;NonBlocking;Int;true;1825;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;103,277297;0,002102;B/op;NonBlocking;Int;true;2048;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;99,907858;0,012525;B/op;NonBlocking;Int;true;2299;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;89,510192;0,024247;B/op;NonBlocking;Int;true;2580;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;84,605135;0,004113;B/op;NonBlocking;Int;true;2896;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;69,499886;0,001667;B/op;NonBlocking;Int;true;3251;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;133,768603;0,015645;B/op;NonBlocking;Int;true;3649;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;113,412474;0,010876;B/op;NonBlocking;Int;true;4096;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;103,141623;0,053163;B/op;NonBlocking;Int;true;4598;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;94,261838;0,013844;B/op;NonBlocking;Int;true;5161;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;163,928931;0,020335;B/op;NonBlocking;Int;true;5793;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;146,779232;0,007761;B/op;NonBlocking;Int;true;6502;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;123,629083;0,046933;B/op;NonBlocking;Int;true;7298;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;115,987143;0,104073;B/op;NonBlocking;Int;true;8192;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;104,132715;0,041331;B/op;NonBlocking;Int;true;9195;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;184,364736;0,017204;B/op;NonBlocking;Int;true;10321;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;82,917493;0,064463;B/op;NonBlocking;Int;true;11585;true
