Benchmark;Mode;Threads;Samples;Score;Score Error (99,9%);Unit;HashTable;Key;MissPercent;RandomKeys;Size;UseCapacity
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;880,470176;180,330566;ns/op;Concurrent;LongString;0;true;3251000;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;870,323677;283,84889;ns/op;Concurrent;LongString;0;true;3649000;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;880,707996;413,389246;ns/op;Concurrent;LongString;0;true;4096000;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;902,383877;198,457383;ns/op;Concurrent;LongString;0;true;4598000;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;900,321706;128,762051;ns/op;Concurrent;LongString;0;true;5161000;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;920,696353;88,460034;ns/op;Concurrent;LongString;0;true;5793000;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;911,87856;172,437933;ns/op;Concurrent;LongString;0;true;6502000;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;861,177997;537,835283;ns/op;Concurrent;LongString;0;true;7298000;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;923,782125;256,868689;ns/op;Concurrent;LongString;0;true;8192000;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;908,340415;570,983911;ns/op;Concurrent;LongString;0;true;9195000;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;904,252206;216,518557;ns/op;Concurrent;LongString;0;true;10321000;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;829,180144;562,107295;ns/op;Concurrent;LongString;0;true;11585000;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;44,966042;30,509267;ns/op;Concurrent;LongString;50;true;1024;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;47,263511;0,96032;ns/op;Concurrent;LongString;50;true;1149;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;48,463554;8,716534;ns/op;Concurrent;LongString;50;true;1290;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;50,438523;13,03796;ns/op;Concurrent;LongString;50;true;1448;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;51,92924;9,376912;ns/op;Concurrent;LongString;50;true;1625;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;54,028752;12,009565;ns/op;Concurrent;LongString;50;true;1825;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;56,419922;7,144833;ns/op;Concurrent;LongString;50;true;2048;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;57,81858;8,022928;ns/op;Concurrent;LongString;50;true;2299;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;61,135896;4,96785;ns/op;Concurrent;LongString;50;true;2580;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;63,510889;9,225907;ns/op;Concurrent;LongString;50;true;2896;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;63,400793;8,322202;ns/op;Concurrent;LongString;50;true;3251;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;65,484388;1,243044;ns/op;Concurrent;LongString;50;true;3649;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;66,454661;2,640568;ns/op;Concurrent;LongString;50;true;4096;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;67,766187;5,370456;ns/op;Concurrent;LongString;50;true;4598;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;69,621117;5,756412;ns/op;Concurrent;LongString;50;true;5161;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;69,580877;9,513931;ns/op;Concurrent;LongString;50;true;5793;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;72,269974;7,983812;ns/op;Concurrent;LongString;50;true;6502;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;74,565778;4,423117;ns/op;Concurrent;LongString;50;true;7298;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;78,761208;4,212647;ns/op;Concurrent;LongString;50;true;8192;true
